appid,publisher_id
1855470,29297
2533830,5482
2533830,5481
2973520,18083
1212370,36184
2251870,35036
2194780,10477
1142510,22268
3190720,29653
1787730,4957
2054850,9862
895000,20214
2195090,39647
501440,25054
546030,11511
1355020,49677
2240430,29818
943520,25335
2537190,6508
1225930,5953
2396160,12346
1616210,23946
340020,32074
3299460,25916
1422670,41876
2731830,23156
2731830,36855
1649820,30637
1918400,23495
520370,29179
801890,33463
1483600,48858
935110,11765
2823320,10891
1630800,39899
2842020,22339
3271960,4043
1201950,24013
656630,1132
1052600,1227
922810,8019
1502770,35367
2316290,27432
738350,38300
3286710,21830
2730440,49138
2955500,15196
1515450,35606
636910,45230
976260,10460
1923360,33579
1614500,10715
514490,12300
2626960,14274
277751,10944
1886080,31314
2807340,9488
2129800,39917
1775990,22093
1366060,42024
1507400,17082
1860320,9599
881470,21503
2772260,15157
1049530,41379
1430740,32870
2655760,3964
888810,20734
3417690,27668
1873420,9148
1135140,36810
1526780,30637
3201840,12345
2556750,46396
3105680,36091
2376510,29297
1515580,4228
295930,25685
2390820,5187
2330780,14288
809380,44331
2396180,12346
1630690,9299
1215900,16851
1457840,44861
2720070,30051
3070030,47799
1749020,33389
3359830,7297
2972090,28058
1598090,27049
2027860,4414
2700380,41877
3329620,18160
1168990,4927
2838040,37230
1656900,35256
1499770,7187
2142640,12346
2526270,21422
2871500,35344
796030,19051
680930,30568
1925500,10204
574500,36825
2817480,12563
3077660,15081
1650130,10715
2440400,23519
1047800,21133
3234730,45969
2824340,46287
3214810,2851
1154420,242
2012690,20112
970970,37521
673570,37940
423760,29438
1401990,17687
1470740,26379
2808770,22850
2638880,2649
754110,6433
1133230,6687
574780,42308
1147280,16490
1998130,9134
1889120,35003
3165300,17432
420360,356
2195150,35177
2445090,14897
371890,29295
371890,17093
3236500,40728
1863980,21225
598090,11436
2721260,12155
1768980,28490
2153630,28679
1479980,24532
2632940,9432
791260,25607
3214800,17432
667050,10256
2417730,45439
2590580,19140
2322130,635
2813750,19076
680940,2596
3310830,38862
708920,4927
500760,47755
1303870,26802
2102000,43818
925090,3470
758630,4693
632040,30594
3179450,26352
992520,2616
1433470,44152
1997940,13251
2457730,27605
3081940,10257
3247150,39891
621090,13628
3059420,37929
3214440,1990
3214440,37089
745720,31398
1282510,13113
2792450,24941
1863520,48298
2471900,25300
435070,29368
3200140,34516
2776990,10717
3262760,49672
2504620,25986
1934520,41887
532600,12300
2342750,5010
2591950,24697
2780930,12346
1606800,31837
1272330,22475
2558830,42730
814570,45371
1062130,14542
2354040,36572
2600580,40766
2884540,48785
1141300,23735
3028060,42676
2556100,48669
1913360,20473
3004070,42028
339110,13888
1633580,42344
2368100,40082
2689600,36064
809800,48074
2890000,6
3361380,18010
3222860,34560
1587880,28593
1183600,4927
1624980,22576
3339180,4423
2248830,10626
690670,5548
529580,32950
1736850,4329
3182420,35757
524050,21803
3459740,13103
1373080,22948
558670,4693
1962150,24843
1930380,22098
1426540,511
509230,37095
865720,7343
860070,38098
1373830,25256
676580,48087
929910,10018
1265270,34846
432210,28236
487600,12300
1863250,44149
2209580,30637
2481850,17432
1309700,25863
1928360,46964
372950,31639
2292960,24561
1943400,21318
950260,41878
400230,36131
566320,28816
1440840,23795
914070,983
3496440,48184
1503540,46706
1864180,24578
529820,42063
1216600,47553
1358270,453
3394870,44145
2191660,29774
1488620,13995
3061790,42578
2644560,26987
2555030,22999
2723140,14922
1385320,37940
1346800,44287
1858760,9983
378240,12636
2494830,17197
3075390,29773
2269580,5385
2383220,19885
745120,45669
2669600,288
362610,35991
2973540,17432
2204710,5187
1789060,11528
2686850,40837
2020750,42439
2020750,39807
2159230,16803
2342550,35382
2213450,26439
951320,11543
2553640,17822
2818390,27233
1633390,33119
2730320,32532
1221400,14503
1783490,21530
2480740,29820
2723270,35233
3245370,12835
1170960,20155
1782860,18010
545720,39529
2116930,14891
2116930,14509
3269630,2851
2679350,28061
1919240,16735
3143970,46453
2153920,31765
969740,28558
718210,3546
521660,20886
626760,14579
562620,42097
562620,32090
1424360,34693
2425400,19632
552900,22820
552900,34222
2880780,25805
2199560,31144
1350780,10994
1937260,7538
818650,43695
3225890,47881
783720,13873
1854270,19961
2360160,28372
430230,776
651520,25784
2706460,13698
2310630,33078
2310630,8519
774121,8066
1012990,17151
2003270,15348
2171420,35799
1395020,637
1644600,33501
2883620,43959
2177550,16460
1045130,7670
1060060,46971
1913230,36467
3336760,10789
1586240,29794
1365490,47145
1748930,23227
2460360,28449
1636690,25354
2744840,7437
2924820,15169
1003150,34568
527520,43682
1928660,3850
1047910,13611
1558020,7570
2644130,1099
839210,24641
3129400,10872
1589380,19007
3032230,12779
2813890,14567
1789360,32751
3112210,29012
2150020,44004
3507490,31445
2878360,17432
1446980,10715
515200,47755
2844990,46208
2120950,8879
2966150,26791
1052540,3029
2567700,22226
2524870,28368
1570200,22475
3297440,37049
3262480,15337
1903200,42590
2928390,17153
1924820,12460
2839480,46530
2421830,1567
1936140,12346
1463840,18323
2793860,46082
2553410,10605
3163610,45007
1530230,18112
1534770,19718
653050,18215
569140,4693
1970530,40087
972290,44024
2520570,17942
1346700,46089
1188060,12454
1414660,23866
2899060,35534
782700,6869
3046850,6701
1434620,29218
1586660,45904
639280,19453
2878320,17432
1166800,7383
2486570,32665
1191820,20941
1149090,27141
349670,41953
1355810,22475
556540,28396
2587840,31484
1645570,46820
1203500,1143
2975270,2630
966660,13082
2292610,44756
1360580,31030
2390290,23324
3009780,17432
1840430,49833
1129680,5185
2866250,19089
995490,31847
2567060,45944
3165420,6187
2319100,36496
1597610,38090
598840,33627
1526160,10483
2385560,21558
2677940,19227
830850,30852
568840,29023
779320,46899
3220520,13336
1587020,4250
1622030,15677
2116950,19855
725920,32309
2973580,17432
1048300,38920
3385440,2851
3055380,24471
3107940,15348
1204490,49181
561510,31201
1041060,45369
1062860,43085
890640,5501
2862050,15348
1459570,20341
1945850,23166
3422220,35090
2682810,17432
681090,44756
2052140,33033
2226550,34324
1495140,637
1012430,44916
1781290,43826
2877640,31491
694930,16064
950250,10431
2139310,48897
1164310,637
2988520,9424
3530080,7101
2921360,26979
2266400,21372
874700,39807
361560,10780
373880,32163
1222250,20752
2772470,47282
410540,3300
410540,27923
3460040,24266
2415130,42512
1482580,45039
2349240,2231
2234930,17009
2517970,20286
3159090,24535
3137150,10432
2210300,2266
216330,37393
1522230,46835
2553530,36418
760580,32388
1381640,46250
1514900,72
1495130,637
2703230,17432
2643850,18464
1143720,28676
2769310,8389
775460,7383
1251430,20287
2387830,15348
837390,22737
321390,28283
3170840,44230
736240,35906
3317740,11603
583240,38640
1653980,33519
864760,31201
1506630,5557
2875370,44031
1964620,47761
2005070,47293
1409560,21014
1604440,32942
2743860,12336
1979220,4961
2256880,5987
2304190,44924
1489490,35024
1055950,8180
2243880,14005
3056730,9462
432890,42808
2982480,29855
2417890,32046
2341530,13984
1494220,5187
898310,834
2588280,24677
2517180,46214
1058220,21982
1475970,45315
2771860,17432
2602050,46233
392780,22382
1243580,27575
1151860,28369
2129720,22473
929410,637
2598050,30079
2452100,13169
396930,29543
602300,42413
2671480,19140
1267170,33646
804900,6923
2188220,21624
330500,5270
1885820,18639
2129090,11691
3262600,40617
1265170,26662
1265170,22775
1196940,25820
1452360,28930
432230,7675
3162740,17276
677030,17728
3061760,8985
2775430,27668
1492230,3585
2862040,15348
1135200,36810
1479020,3927
2177290,45637
445350,28123
1936450,14842
1384880,37705
2303560,15348
3169330,38836
1171870,41442
903160,33664
1604710,31238
386090,39325
1558630,37577
782510,44144
2148790,7581
1970710,12474
1990480,12680
688000,7383
1611640,36810
1536000,46394
980320,15867
2200270,42575
2194590,32151
1392150,25959
2286680,31717
3332720,17547
1786960,8879
3143090,42451
2448810,17363
3078830,18999
2244770,37858
1026210,18931
3055330,26712
577160,25774
1492050,3483
1747310,1708
3167100,20976
2301340,30332
1316000,37913
2155970,46219
2365470,33847
667170,33989
535630,4718
2604660,23946
3011200,14670
1970700,15348
2599320,36561
1633410,30108
1325370,25192
604980,28399
1513180,45956
511270,10355
578660,31548
1633140,32732
3416530,45079
1564280,3628
1420320,10971
2970080,1567
755560,37354
814870,39478
1531780,49763
2630160,26668
2874610,28264
3371500,48659
545660,10894
2301990,11440
2292030,33136
787780,44413
1863650,33383
2514650,8861
2211660,45482
985740,6351
339710,16561
455110,28358
494290,27042
3244710,2851
2026270,24337
2358160,10939
1339360,34925
976870,32115
1280940,38719
612840,9213
342520,40404
1410850,34516
1523350,44204
2500570,21465
2405740,26282
1496930,16936
533070,4693
935610,25597
935610,22272
724520,7943
3037000,10016
2945350,34141
3118070,15310
1042590,49265
1894770,23504
1309550,42261
1058550,7983
2533430,8542
2327750,7059
1936860,43311
1584460,17743
1453230,5631
1351820,26067
1352180,874
2852210,28
3325290,47601
944530,38086
499330,5634
1509750,16622
2813720,45353
677210,41834
1021120,20819
1021120,11707
854830,28961
3020580,29597
3020580,22059
2243900,8849
780230,43941
411630,11748
276430,46217
1375460,25910
790250,30645
1410140,40978
623050,9380
557940,26544
2322850,28267
2475610,15786
364790,30271
2796590,35243
2301040,9646
2749720,22475
1990730,48025
1397820,44200
2979070,17541
2128540,37638
1440350,12776
394770,15365
1129480,17894
2302210,30441
508350,35342
870430,47665
2587190,30825
1557350,4693
2223170,24291
2826690,38887
2196380,5187
1882000,15271
2346530,16829
2346530,28716
2966430,13621
1330180,33555
1241230,7922
928230,5407
1128840,637
2837760,47253
2837760,30049
833380,39780
3216100,42246
1855610,43934
733520,34734
1625100,30770
1870410,39807
2976510,41945
1757920,25955
1207840,15709
2387660,26833
2140170,48092
2381310,14768
2261920,40443
993250,25445
2978370,44380
1022650,22685
3329730,9840
920510,46471
1022840,16851
776510,48435
1896820,30637
2294600,20118
1929630,39165
908390,35566
1226610,36149
2460770,34339
1290960,21133
3491290,3775
2758420,33005
913660,18819
351220,11863
449120,10408
3009320,39107
964920,37072
674800,7681
2432030,10717
2807310,17215
1946810,41778
949650,1833
349950,46905
2177730,1045
1487030,18898
1196890,6505
679860,45169
3396540,26369
951190,2252
1618240,30637
843370,4988
3287070,32687
2232380,30637
3264400,20853
2372070,29226
1381150,36222
3343840,15347
3467620,22173
1121570,11600
2340380,41113
1461370,21602
1125800,36729
1417970,17937
2089250,41846
2571240,28131
533770,19293
2130080,16003
603910,44336
3170450,23554
707750,33443
1621420,19132
1152040,4693
1162900,33283
1572320,4154
976720,5548
1568070,22475
952050,11373
1433070,1624
497870,43562
2005000,8147
1397710,4071
3333610,21842
1389750,17261
1114110,34733
1908650,46771
1545570,35115
1286160,22475
1623850,10875
970090,3273
537660,46159
267220,321
906650,29628
1636550,22097
1847230,5553
2560660,11816
1560580,11528
781610,25536
1610560,46771
2195160,12972
645860,18741
498280,39646
825970,2229
1160770,49496
2271300,15512
1404030,33769
1406740,25635
555890,10532
777310,39807
1483970,2473
2872810,30657
2887350,36279
982750,22475
2412730,34383
2628070,38751
3121800,44132
1395000,637
2761580,2808
1617010,28872
1277710,42195
2818560,36065
874140,1728
2650450,27362
1185960,18162
1162880,42589
1780730,49833
692310,19324
2652820,48512
2410880,3034
1756800,8386
1757450,32219
3073810,24843
2531230,43523
2840230,22475
2003730,22214
1544740,45371
1362520,7383
929280,28120
3202710,49838
554700,42766
787170,14250
359070,18164
793210,37487
1271310,43814
2867840,13594
2233900,33383
497880,4822
1322740,47078
2204940,34654
668650,41198
3006450,16222
2777000,37679
2974050,28702
3482490,26868
1122250,24099
2371460,43815
3388550,41512
2279560,8849
1358760,3418
1174830,7383
1989090,26508
2055090,19365
561010,28568
3077130,9268
2703280,17432
2347410,28171
1232730,252
2214150,5187
2477000,15348
3007690,48434
3007690,34419
2831550,41382
2178620,21848
3061520,38770
3320100,27757
3312600,16949
1322540,16851
2290500,46989
2135380,25530
3102410,49814
1349720,30784
699820,30679
687600,35632
733710,28691
1779650,29905
2196570,21930
809360,25958
3252510,6233
2892060,40973
453030,36646
839640,48825
1197700,1708
1287230,20654
810450,25356
2404920,15786
1619060,8066
3055460,824
1452870,637
1492930,33622
2391140,9768
1505450,10715
317920,31201
862730,32601
1767610,21225
1170210,36896
2415670,48072
2748400,42068
1172920,37433
2120820,5397
1930770,14321
3010200,3172
2605700,38984
3248650,3509
2607200,15182
1542440,22151
1000990,16672
3030590,22710
678540,38693
2683200,25700
1867400,5002
2633490,37940
1379590,41187
2272870,36660
3106560,46671
2451140,33751
2424820,31992
1479370,16240
979900,10715
321080,34993
2226940,37940
620670,39963
1328710,21189
1400210,39193
483490,31201
1600470,23229
1479010,10879
575800,2254
2493670,25787
2216370,9025
1125030,12454
1137870,10431
2568910,13964
1372470,25162
855730,33873
1142230,2177
2150370,26793
364750,46206
2739900,22704
861240,42973
661520,20558
661520,4523
1028910,13997
1535420,45423
2252520,38483
845390,27797
713230,24477
2584590,24531
2279410,17012
2700960,41861
1510370,19629
1995230,47794
3438770,11584
2701980,10721
293980,43545
812580,15759
1894100,20677
1894100,43635
1276600,16851
2987120,35196
1604450,21426
1953960,10245
905380,48617
543040,16549
2895350,16526
918610,11910
3079410,17432
920500,33559
1047160,1047
370560,35794
2496440,18010
3215030,48321
2234370,27393
1532350,45445
1477900,1867
3079460,17432
751480,43090
628820,13422
1424890,48477
1616540,36069
2878310,17432
1280730,17597
1963280,1034
2126940,27017
724940,4425
2778630,18895
1743230,17082
2120670,49589
1514070,45252
1604820,11839
948660,20813
1550560,31422
778580,24418
2712810,37195
1615380,10488
2886500,30574
1405480,31215
428170,23132
1373700,46835
677610,15502
1558480,30108
2287060,19140
1131660,29110
491830,18788
2979300,43194
2132930,39493
2301630,27509
1253030,645
1551010,10087
2340320,41568
464610,28044
2648290,4239
504670,13207
2386880,11907
944260,5014
2408120,3894
2187450,7613
1299220,28763
3171240,10173
2435610,40724
964070,1601
1858940,4693
935960,8821
2337850,8849
2561280,47016
398960,18067
2510010,41557
2960300,45927
2305740,29513
1030730,30471
3085020,44854
3057820,30164
2196770,6105
2053760,43364
2561770,45901
1138020,10431
2279700,2172
1502540,25692
2389500,22098
3196310,31992
757820,46296
1165420,637
647890,4693
721740,14593
721740,21908
1148290,20595
2371560,8213
3120300,17432
491440,31833
375290,36464
1016010,30568
1022130,24955
686940,7480
592240,4180
1028770,44738
3161990,17839
837780,6687
1332120,1602
1186940,27115
2204730,21765
396700,9962
3009770,17432
1888490,7563
2679520,17801
726460,7383
542220,31348
2088330,45488
1942890,32083
1116890,16851
1602370,10333
466050,4693
2497840,32304
1338780,43400
2311600,20835
3203320,26833
674450,48328
807730,44144
1421320,26189
2114830,16485
625180,3911
389330,14509
708780,39404
1387200,14090
585920,35625
2947760,17432
1288030,37232
3222600,17547
2755880,7159
2445060,3223
1341620,30571
1752090,11726
908010,36115
3489080,25167
805120,7383
1978500,47708
2808490,29153
1169110,38001
827590,38289
2304650,1409
1161910,29086
2656350,28245
1995580,26662
1995580,22775
670910,17274
1363790,29204
357200,31392
1329530,39720
2300850,24036
2991980,49830
3425700,44253
1523790,29334
1906150,12253
2531010,12429
1212780,24485
2193760,34322
1600250,637
2844810,5653
1929450,11608
2597290,3478
2599920,27474
1253620,42945
928370,39332
2199270,6242
1992840,25095
1740010,40752
2186380,7383
790300,5548
1921250,35700
1784980,7969
1301970,13709
1380760,14221
1579170,33119
970000,22475
3168890,49035
1935410,15348
2618100,17126
2760970,10587
1056420,9121
1505600,20771
2910590,984
2245850,15018
2676810,31423
2257450,42439
776280,18668
2309040,43214
1749420,25466
787720,10324
1313350,4693
2899540,45864
1922650,33751
2587260,22961
571500,44108
1494310,22151
2625970,26416
928690,13895
937910,39274
1787420,42178
1649480,42034
1649480,30186
2151860,30527
3237930,3720
659940,28399
2444600,38830
3297360,11637
2710260,41162
1581890,42275
2344020,34522
491710,22986
1219500,18478
325110,26956
3234430,36532
1010410,30815
1430980,21192
768990,45258
3139070,8596
1020310,29767
2345570,22930
3244700,2851
1178710,21192
2016110,42689
1775170,35993
2658180,41329
1516940,24633
2973550,17432
1425240,20092
2663780,17432
1991520,10150
707230,3931
2646300,17071
2186490,6300
955600,22640
1768530,46439
38070,27754
1128160,46009
2219640,20960
3527610,42439
1965260,15857
681190,39497
668670,8066
3009820,17432
795490,30894
1446950,14351
1686520,31682
2517680,10983
2834220,13365
2206590,12726
3219110,28019
1438940,17432
533470,38802
2657750,9668
771340,47554
670630,11133
1918240,32709
317290,44004
2226470,8879
2541580,43572
3146840,34722
3181670,31821
1633230,23398
2023170,7658
820250,15867
3107980,15347
2244830,33446
3096340,46188
2232260,18213
1329240,21689
2202340,36443
2722160,24800
1412180,36709
2226030,33351
2226030,18355
527320,20851
1359310,6658
3114150,17638
2330490,27136
1132770,48447
2585020,49806
3278230,3373
1554010,48533
1548620,48093
2228040,14963
3086940,43295
1551910,6556
758150,36649
1501150,14637
351690,26832
2189370,30637
1384390,15295
2838500,22475
3084290,13964
1562510,39553
2386840,49758
1959470,19279
1959470,36932
3084620,15939
3084620,7792
2511930,13080
2063000,42830
2980280,45319
2722000,44429
1578550,30637
1004230,32485
2395910,38483
2909370,48101
3056720,37311
3157360,39181
1345220,3226
2872730,17215
2000750,12474
2663840,7754
2396330,17378
2947750,17432
1432480,44492
1622560,44796
3240790,17349
1638870,16899
2765090,6366
3230870,2851
3073820,38888
1216720,20200
1887990,46722
2175090,4062
2843530,46064
2407160,3345
664010,13923
2462790,28710
373460,22836
1371600,30571
1380260,37940
1153850,17143
1785930,14983
970730,13980
2054640,12474
2511960,49335
2025080,12474
1400650,14616
1139880,34823
3171000,13069
2272120,17646
2262690,36225
2837490,48199
1276140,34916
1334330,29086
1648990,19113
2153590,29468
740390,33440
2613070,34654
2632120,25929
1434340,24011
1154290,32600
767200,41970
677870,15264
2923180,38927
502150,12748
1869330,9148
2862030,15348
2571670,1560
637120,20046
637120,31765
855770,26511
2190190,29805
1333720,40898
1609580,36037
1502950,6053
789550,22475
1741730,47265
2005350,15641
2682470,26947
687340,3029
3029870,28777
3276080,19302
981630,23652
2218120,26943
1155930,1047
1752400,9920
2429330,35
2588940,11303
799460,2977
2164690,17283
3388150,8356
1128210,25576
784130,29701
1552530,38744
1567950,22475
1540360,34912
336730,30566
1244520,22406
1787210,32809
1063120,12671
503070,4693
1763120,46066
2461450,1730
2604580,49128
2567410,2126
2387820,15348
1643040,37574
3058180,25795
1272240,34939
2196370,5187
2456340,24703
2288580,32842
710480,37721
400710,21411
3140340,17281
619480,44483
2925880,2973
1479540,18600
2414360,34522
1648050,3894
2949200,15047
1611650,42737
761290,35519
360400,40830
972420,20517
1931200,17961
3069310,28142
1844080,15694
546240,24044
1974560,15500
2392740,42346
1545350,637
1554140,30637
2050490,12287
809200,46149
3398070,45093
1987350,9665
1911530,40113
913260,35991
2310980,16105
2756190,41650
3391750,11724
3300510,43393
3269620,2851
959090,6603
2641500,42582
1619900,40123
1054720,24175
2830540,45274
1961770,26121
651080,23008
3123630,41602
1514640,31936
1891270,39768
2915280,41199
1525580,30396
1525580,43991
1132050,44312
729640,43814
1401070,8946
2778570,35587
3194380,17785
2464740,6149
2464740,11966
3285930,37961
1155680,36723
3094220,44699
1416290,24491
1223390,17378
2136130,4411
2665630,547
1653170,22475
395890,28227
586150,21408
1903040,26309
2178840,28376
420900,41236
3143700,21924
1636250,44210
2779850,28069
922820,5263
1264230,5431
1144590,6334
2334680,20135
575710,30592
2173920,3232
899570,983
2151410,22475
1744650,24715
961920,17924
1209080,26022
2514910,18351
2553930,42263
612250,32198
2414600,24680
1534900,48086
2711230,4427
594200,10990
1465330,39148
1838800,46722
648550,8049
2365880,14656
2370180,37084
2667750,6974
1209170,48575
3274770,19246
2620750,1708
1305060,33965
2879050,26994
2236230,4693
1945750,11051
1112700,20466
3230890,17432
2250270,35367
1977770,11973
640690,33752
2926890,2665
1135450,7383
582530,23411
2595780,37266
1541520,35360
2186100,44734
2521330,25151
913100,5494
336710,30566
2267260,34599
710740,45185
1395080,24428
1126100,40901
1999120,25580
2125340,35716
1882520,37557
1648040,14527
3069490,3115
3094550,47300
2417090,37227
658400,37349
1452670,36127
1470720,1769
1537470,2056
2483920,8790
2115510,26698
2629010,48735
2567920,11207
2162390,40420
2682210,8286
673970,9967
525050,42082
3443440,20618
1507390,12454
2220320,40881
2394870,17997
3144110,25280
2910810,33694
2910810,34224
2348290,46464
1332590,18010
1474130,22475
581810,31522
2310710,15401
2537360,41856
1020080,20113
527890,4693
974040,17396
1975080,6277
717830,35918
2192730,1772
3461430,45553
400220,30167
763680,15881
340560,11898
1357150,1995
698160,22826
2693250,15392
2144280,49783
1881670,11315
2864300,15348
1855750,40221
2675900,31402
2454950,49047
934600,11004
2192480,23762
2169060,27977
586230,26520
3234500,45617
2674270,2625
1972360,46601
3150050,40146
738600,41072
1145970,27771
371400,10665
517280,24392
1020490,22475
1552510,44725
3311180,46208
797610,31968
3147690,33683
2480180,11691
560510,37112
668910,8126
3029260,19828
1472550,49233
1957860,30774
1273600,12416
732030,10086
2593410,39814
1298050,36119
1014750,32577
591990,359
3338320,1219
693240,5548
2294790,39566
2616800,4676
445170,39270
1010840,43691
1357090,20009
1056520,7494
2582300,26347
1559970,41443
1512320,39899
782020,4437
2711610,12346
990840,26648
3107950,15348
1407920,403
745900,49150
1325960,20287
945590,45219
881520,45199
2271180,17985
464630,22836
1546370,637
2002510,45422
2868600,24304
2390220,21107
636030,46217
806990,39882
1324360,8613
1636490,7119
333730,9126
1965360,5187
656100,33047
1869900,48187
1893880,36814
1436870,15421
2002850,27080
1970750,15348
2353950,36820
1639860,2868
2153050,16460
3120320,17432
2309830,1172
1146920,10836
465860,4693
934520,7538
2239020,35165
1543690,24582
1393480,44465
2765540,32061
2304790,456
1135160,36810
1133450,15110
1027140,15894
665840,38078
1513670,13947
2560620,11875
2910850,15707
2013180,12474
2354310,15348
1379150,34095
3385420,17432
598500,13997
2708800,44661
3463180,2851
2177720,1045
3135220,32436
527380,12247
2882980,32173
2564330,7552
2374420,6256
2374420,21440
1388160,37900
1461710,28950
892490,20114
1453460,19875
357930,47471
1578110,42389
2439700,28294
495820,22547
2852480,19885
944860,983
803310,24984
841990,20927
355650,23921
1603900,35606
2700120,19863
512420,29564
2189760,14584
2688440,27641
2540310,29655
1050540,8066
1504670,43934
2255300,14804
2440060,20594
2328070,21057
965030,39807
2443300,7383
420170,40708
1842270,46771
790390,32485
2358170,21140
2962720,49826
2818730,22816
2850950,48263
2013420,36563
985580,4927
1985040,48593
1028760,20534
585820,8723
1432890,28143
369100,32879
979760,28120
2637190,41989
406090,41471
3130080,43209
2270200,47616
3239100,13581
2349030,29767
1983180,5002
1764870,20871
2980220,5988
1020830,35976
1610730,30637
2620340,34406
1448880,25408
696760,35107
374120,26008
2137300,39226
1589890,43681
1560560,49167
2416920,21051
510780,5719
1606030,27391
2506870,17432
1031260,35551
1020090,29542
1295860,23543
2682800,17432
1574200,41630
1289750,34403
2507710,49190
1439130,45145
1771930,49382
1311770,19171
1619110,20981
1986630,10717
833920,33407
1300790,4575
2205740,33119
555720,46659
2378290,35392
1945700,21349
3126160,12392
757850,34460
2353380,47923
502130,31765
592020,17139
408170,8782
2224160,41948
392370,8794
2830680,35046
2514430,41755
1371710,19007
1981090,3946
2805040,1583
336200,37252
2916010,14190
2594870,19353
2830670,35046
2462580,37761
2685150,47888
438790,39482
664870,43090
2288280,31252
2625390,32105
3141210,23183
3095560,17547
1327810,6856
1863420,33091
1915010,7732
340330,13155
2374040,31543
1628550,37321
2908470,17181
2159720,48142
590660,19619
3258670,38933
2196430,35618
3261860,45170
528950,31201
2587630,14038
1018090,19186
2152350,29774
1753170,30276
2410970,22713
1932670,43175
407100,5189
269430,31346
1600950,42586
3360230,30706
3214780,17432
2741440,17432
2971980,21414
1989940,8849
1485370,14603
2981050,28763
1178380,4927
3023440,21966
1946330,31849
1978350,18985
2301450,2174
563520,1521
3262520,19627
1858860,9469
2326670,34472
790630,28690
614560,36032
1294970,35367
893460,10413
1269120,2306
1376040,13855
1144350,14534
1901450,43209
840910,45402
1016700,11329
1613950,310
2800950,36972
2340290,6138
2659720,7413
667420,12481
534660,41913
2491620,33253
3050010,44592
3407150,10431
1479400,29526
3107890,9026
333580,19138
1843980,9048
371880,4785
1891040,9148
3260930,21641
2735020,19004
2053080,20289
3021370,25905
3284530,34867
1606270,12269
556000,12258
342240,3673
2777260,7297
585970,37601
1953220,32647
1029080,29443
1007970,33621
1007970,8722
2587400,4131
1987990,31146
1987990,803
1987990,31147
2342390,6414
2008870,7007
1387650,45075
1175660,25343
1252650,28785
1484320,15269
2127590,19019
497590,43318
358840,16628
736430,23744
2249970,37283
1842330,33663
2452930,21574
3459130,18474
3459130,9024
427770,30451
2566230,35354
2023970,11267
433130,46495
1274910,41766
971900,44144
2156290,45637
2541360,26831
1970730,15348
2342860,23586
3004880,1576
1454650,9727
1971980,18010
862280,36032
1478310,19504
2807190,3744
1970740,15348
699860,18162
1702190,36523
933050,35671
2704360,44390
1548590,45847
545570,30512
952030,7383
729980,19273
1144070,34796
3155560,9007
2151480,28274
1857340,303
1625820,24722
3368100,6501
2840960,8804
2512370,10459
2984520,20079
3369470,21936
739030,17971
3021900,42776
3021900,9459
3021900,40409
3021900,13819
3021900,21061
2866800,11157
370120,7589
2139890,48923
1042910,4247
1756960,22229
1012070,4118
822130,33970
385580,6696
2128560,40607
1024780,21212
1135800,40583
2925210,40173
3269610,17432
1640930,6255
2150760,8368
364060,19306
790810,24136
2825000,47647
2518770,8894
3167960,24674
2191090,8849
2724560,581
1499720,41351
1753760,9963
3109050,16158
2977070,288
1300590,22991
2205730,33119
1770500,29519
1642330,4693
2716750,42001
1646890,5187
3283480,17547
2257410,19885
783220,43135
1486370,32336
1644930,12275
2744350,29774
2250710,16617
3017610,10131
612890,6781
815070,27090
630080,4180
2001960,10627
2407010,45094
1208090,11539
3055370,12070
3028990,4294
1936740,27989
1852490,27688
3428610,67
984540,23852
1556660,46927
1556660,3677
1513680,14530
799120,47137
3291130,4594
3113340,38582
1776730,28279
440800,22432
3079400,17432
982480,45395
556250,39080
1737330,31801
3139640,10517
991800,32487
3401410,10777
1000310,49227
1944730,19885
2883480,27179
412490,31201
2142240,13873
2414580,26960
1144550,41468
2326420,29810
3070690,49414
1392750,30832
2366700,18014
405190,36347
549900,11058
2266270,39731
1746530,23104
383190,23661
537200,13620
2275990,48590
336230,24563
1063080,43446
2698190,36975
768130,45699
2937670,7303
862700,39863
2359800,18344
931140,29185
1328620,14961
2757540,2668
2590600,45860
2313950,27071
2339160,34861
2830690,35046
2176400,13997
2721690,3889
462250,9923
2691750,35413
501060,43986
1603780,46771
2866550,10354
1307250,6707
3026770,28463
643940,6420
804120,3591
2017160,8879
706950,983
578390,7507
2003240,26769
1058500,26833
2721880,15699
3154450,24114
2878330,17432
2760600,15148
1643490,47174
1862240,1009
2947980,35799
1482000,11528
433120,37940
573650,32151
262920,25958
1028160,9769
416700,15271
3386230,16450
3120310,17432
2811250,30323
1647990,43937
2851620,8556
848710,10542
567660,97
2584470,19140
2584050,42592
1395410,46111
2641930,12886
3465370,38460
2878340,17432
1021880,5038
1768800,49603
860770,25339
2607760,11878
1402000,18406
710690,25660
1123080,45306
2709220,17992
3292090,1947
1870990,48990
3081270,17690
714050,20880
1371610,14019
1283690,9710
2667270,28177
2431390,36249
1744450,19736
1922360,35071
1922360,15348
1593590,46808
1649860,5272
1907040,9354
2778690,47863
2361860,9736
2320990,24290
2488190,35741
978200,41405
1937600,32078
759950,41817
2242930,47040
242610,620
448530,16393
1261660,25985
1577410,25072
1876920,43245
755920,7643
556130,47148
1195340,1708
1772370,32078
3180060,7297
1400630,38140
487590,12300
1622840,2703
3243330,46131
1490910,46820
2184630,40106
666560,35376
