appid,developer_id
2723690,2682
3360810,26231
2923630,15853
327000,42204
2149520,57843
3209080,58994
2191820,20380
2899660,58602
1300260,8084
2413490,51360
2898070,50478
1909010,25632
1369050,12725
904590,8381
904590,4691
1168160,35174
1600030,1905
1399680,37482
2982560,36001
3332870,21025
1534620,20947
3485890,11062
1972020,16879
3356830,31679
1971810,10376
2986060,43744
3397200,15119
2802780,54290
459050,53024
2528910,18774
1752600,53823
2722440,5049
2206290,40170
2530100,45390
639440,45428
2012890,422
2656420,34740
1211710,29408
2578830,16028
3319040,38653
1245550,34171
1128150,54537
2842580,43988
1133080,39824
3370600,16158
2872040,58713
2967100,3755
1993940,18519
2731610,56364
2801970,44281
2834620,44055
1542990,19591
1476930,14143
3264390,3592
3150630,49158
1650450,52795
2646480,36079
641940,24216
1650290,3379
3385360,50678
3387150,54203
2831560,27026
2968950,18107
508720,38883
2953160,48794
1787270,56902
2594400,50657
2733640,58196
2860580,4425
2660300,3726
2932020,12076
2932020,23246
2932020,53471
2932020,27893
2932020,8037
655640,57674
3144380,29283
1837700,3570
2871740,51482
2640400,17078
2698090,16308
3361780,8575
1581640,19900
2520600,26992
2874590,39023
1952100,50905
2880240,4879
3175380,15903
2355950,1555
2355950,53459
3004800,46858
2999750,34171
2165400,33660
1593620,12372
2734750,23119
2957620,4065
2985030,56065
3219670,15303
1307860,9506
3424600,58982
834100,36883
1357190,16620
1965000,53758
3350110,52410
2345090,42345
3268010,58458
3278390,26853
2142820,16146
2671310,12347
2671310,12391
2155980,55790
2331040,41700
1257590,53271
2782060,41516
2620210,15685
3004330,18165
3440880,13243
2197540,52751
3350050,31649
1531940,3396
2006460,26799
2919340,29578
1296190,43857
1296190,7602
2978240,10768
2057490,54223
2785050,48053
2508460,8188
3282280,6117
1599710,6725
1864770,45584
3145940,19181
2792680,49795
3224260,24544
2940560,31377
1610180,42359
1965520,44854
1649340,3786
2566150,47424
2985720,40409
2704230,10822
2176040,45081
1331060,21394
1864090,52702
858500,43124
2725170,46974
2541470,10886
2541470,40674
1967340,31205
563160,902
3393340,29029
3171080,19676
815100,29094
2534940,41655
778600,37267
3158460,3656
2505180,2661
3114610,39778
2991630,17427
2715000,42623
2051040,22199
2658560,1569
2656460,21110
2578280,10272
3211830,33991
3177820,32944
2931200,4252
1342520,1203
2865070,13007
833650,26342
2155570,51666
2826660,47596
2115480,10822
2687250,4591
3384720,14344
2711600,15137
3208770,41906
2515920,15303
1923470,56024
1258370,22107
2557860,8924
2506850,22211
1585340,5612
3398810,7470
3374820,39795
2664280,21711
2968400,34740
725090,28169
2780380,58304
2505640,41100
3239780,12519
3313070,19551
3132270,39410
3132270,14452
583700,21734
2808220,24392
2556000,47570
1775980,56032
3202490,19894
862190,21193
2929590,16734
2447460,31134
2447460,51809
1852110,4211
1272750,17366
2574850,54031
2979450,53171
2543310,44012
3447350,54758
2431210,5079
674010,48241
2162770,43663
630130,34759
1327140,53670
3472860,36663
2126650,22916
2940310,32958
1998670,30822
3470970,15303
3477920,5986
3474340,22666
496160,19981
2169420,10823
1943020,6646
3259190,6289
1903840,17953
2126380,47149
2928670,49471
1899370,58199
2460010,3063
1275610,35654
1874080,58373
1874080,58325
2890690,17108
2920730,32415
1988960,33373
3041330,1933
3041330,53164
3345460,10900
640600,21401
2499210,59256
2118000,52807
1268190,15292
1873180,17953
1859010,56244
3470400,8792
2668070,1354
3371430,13163
2367800,689
2782480,48005
2785150,58701
3140170,15303
2569980,3695
2399760,31433
2945970,7673
3288100,56488
3002330,25952
2512250,22912
3464350,40017
2663260,2240
2355770,22272
2691920,16450
1918460,22180
1865140,53197
2840180,10778
2527270,31178
1884210,11048
3187360,48363
878590,39526
3171230,26256
2815590,10822
1761730,26820
3197560,12401
3350040,13163
1273380,13789
1558850,12568
1558850,4479
2555460,7356
2780400,3666
2808920,19979
2431830,30173
2431830,42834
2431830,49227
2431830,3007
2431830,2810
2431830,30825
3253420,16576
2878050,21544
963980,6775
963980,5013
2972780,22942
2829630,34711
3414840,16981
1533880,46734
1368480,46893
2785330,11714
1538240,48575
2984230,36115
3263310,2889
3447430,58978
2388810,33611
2958250,36467
2992460,7825
2162380,22625
1889880,33185
1889880,33186
2783970,26237
3173670,54408
824260,6231
2864400,33297
2506470,22211
2803340,50166
3138890,25211
3327950,58802
2732670,44537
1282770,3308
1534350,34740
1633400,37492
2224780,42883
2667100,33973
2667100,11618
2667100,30678
3428990,34407
2912530,31377
1786470,34938
3120750,55550
1880180,43269
3239660,42034
2122230,59175
2967640,28888
2967640,43086
2966670,38960
2939850,34559
2733190,4148
1283760,22964
1606000,47994
1560420,23300
2019290,2854
3399280,20290
3191920,26196
3191920,32287
3191920,36595
3191920,8747
1362990,12914
1776270,59286
1625650,27716
3277670,39488
2256440,9056
2256440,19732
2882290,54627
1633170,22633
2898130,7597
1655010,9409
1655010,26866
1920760,56671
2604390,17147
3396330,54758
746100,33150
2986300,54863
1740470,27920
3516110,41655
917880,3113
2813220,36675
2813220,10685
1909740,58889
2614460,12303
2957990,10886
2957990,40674
1583960,36138
1341430,49141
934590,51033
2533330,51017
2815370,23563
1454380,27365
1774450,6764
2352680,22601
1298520,57614
3191680,26256
3250910,59241
1137250,22709
1231790,52696
1914110,10877
3173440,13616
1570360,29111
3180640,53575
849880,3338
3310350,17268
1413930,27802
2805700,15303
1763100,33333
1853180,12718
1853180,11582
1853180,3203
1553110,49363
1568900,59358
2964370,32028
1867940,37962
2193030,56239
2193030,55588
2894620,52862
2223600,13853
3206140,59143
2474930,36351
2808860,1892
2786300,58685
3329820,21779
1913020,25988
3303910,25270
3303910,29395
3303910,57160
3303910,19087
3303910,31620
3303910,38838
3303910,2620
1780010,11717
387790,22768
517770,44406
2588740,57931
2732630,39270
1968420,37387
3511210,36708
3316180,560
1630810,37542
3175700,58197
3156400,12454
1767550,29449
2784000,57043
3513970,6329
3376150,59659
1284100,21612
1885700,50799
3394220,21388
3173310,17012
1486350,57089
3255000,15303
1635670,1305
820660,27966
3511670,31283
3511670,31624
1956570,36789
1589480,589
2984570,15303
658710,34063
2811060,55441
2198280,57038
3174110,29201
1877980,53586
3225690,28348
858730,26586
3437030,3520
623850,21364
1156810,3393
1444760,995
1118040,30850
1643000,2001
2817200,7028
2702940,7697
1929200,23694
2529280,2500
2516240,16107
3277140,26541
3050580,11716
657450,2652
2172870,10822
2640630,11392
1334080,33647
2239840,29446
702340,52392
2669950,41632
1463930,55209
1387400,52671
2934980,7416
2025380,53344
2967470,16377
1565130,29576
2468120,54548
2468120,53041
2468120,23844
2468120,3168
2525870,40168
2883720,57251
770560,18593
3119140,55751
3119140,36214
1856210,29987
2516750,41046
1643650,27894
3365120,51005
2719720,26796
2427800,35359
1357230,31293
3351410,5377
3296180,49309
685970,42841
2380830,23258
2467940,39567
492520,22768
3379270,9882
2200590,1748
2200590,17266
2680800,10822
884920,42677
681920,4742
1357640,37482
3133590,38220
2796280,36769
1140490,22311
2722230,9272
1867820,7236
1919700,30492
1291600,15062
2787970,2149
2338500,16732
2805950,45938
1559870,21444
2810370,14593
2588260,35715
1541150,30532
1541150,20181
458820,11217
2649100,36214
1858260,8541
869600,21473
3397670,46663
2405980,50596
2944810,42267
2782900,17115
2520900,38480
2816630,27283
2411370,53912
2613230,26237
2897720,45437
1951480,48774
2147420,2967
1564830,27920
697270,16371
3368530,10210
3004620,36603
3004620,28389
3004620,48121
3004620,23677
3004620,53104
3004620,30678
3004620,24936
3004620,54138
3004620,52065
682770,2676
2720680,15303
2846350,13539
3222100,47183
2381930,8089
1859540,9151
2550350,38327
1787090,32807
1559770,21881
2382160,689
2147230,58243
3063900,36484
2736040,5514
2013640,18576
1251130,34957
2509270,47202
2424720,49609
3471420,33874
1780530,17816
2365050,29823
2688620,10954
2271430,30481
1617780,11535
1239710,5541
1441040,48532
842490,55785
842490,56277
842490,33326
3249190,27699
3249190,5855
2650750,29140
1407460,54027
1407460,58291
2163040,50016
856050,41690
1756440,33093
3097290,49315
2244540,31756
906560,53542
1936480,25105
2758220,13007
3077150,15303
2224560,7909
2695450,2881
2406950,27617
3477680,42848
3042460,15685
1566870,47170
2793790,1917
953380,19921
3116410,26075
974140,19168
3477550,51065
3371330,27857
2711550,53546
2711550,31336
789130,57008
2984100,56410
3427580,54901
1274180,13464
1472010,27185
3340070,51408
1762910,39050
1927820,1953
3301480,59667
2420990,43147
3217320,15303
3212800,24231
3390790,7470
1474110,50929
1474110,10677
3499520,48744
220700,19614
220700,25317
220700,54173
1856540,33069
3303070,10836
3261430,33075
3380810,8224
448140,34108
3072740,16689
3306310,29487
2806260,35118
2444370,24362
3478290,46089
3478290,14276
3478290,39324
3478290,16322
3478290,39321
3508030,16736
1593130,30365
3076850,55918
1852220,19679
1994460,58206
3312530,22946
2573010,59852
3007380,12000
2385320,31513
912630,4621
2953930,39523
3094780,8984
2956210,51360
2798990,11841
2798990,8567
1239470,22461
2533420,13481
2697710,4092
1780150,30675
2160810,11723
3108380,37141
2324730,28749
1559340,15317
2351020,1634
2792530,47546
1897430,18562
2648980,4331
2467910,52305
713390,14994
3398790,15303
3094390,10878
3436480,2127
2777070,30951
3426160,8240
1770950,12898
2537510,16702
446430,50865
3035910,408
851220,17948
3135900,13197
1211270,59744
1050850,9260
2631300,59942
1755620,13920
1755620,33965
1979390,54765
2459170,34601
2824500,45600
1657570,34146
3247280,47309
3247280,30826
3247280,11874
3247280,51339
1523780,42209
2150740,37143
819370,23520
3366700,50689
3366700,35117
1639420,40569
2579380,15303
1575480,6336
1457600,56265
3124470,53847
2717240,38915
3303790,19400
2538150,39635
1361100,60001
2981580,51512
2387150,10823
3074410,58993
2310740,58087
1451010,33086
2980510,34702
2519940,2563
3018750,13203
1232550,29823
3321390,26256
1204050,21379
2757940,45675
2749110,44336
2749110,1271
2900520,56588
3395210,26734
2012000,10400
2805330,26322
1005470,22109
3433180,10855
1623410,38990
2782090,54878
1408400,18431
2949170,27421
2389890,9328
3194410,54415
2220450,26176
2355280,9440
2385920,56903
609400,27886
609400,2166
1605270,35039
3349750,58419
2463080,10355
2584520,43090
2824760,38187
2824760,18288
2365840,16156
926330,50482
1266450,20107
2860010,59436
1859500,27920
400560,3462
2812780,7284
1967040,11684
3015250,31281
2802480,10076
438770,27102
2974030,8046
2723720,35600
1917600,40674
3414900,55496
2244380,25991
2425540,1420
3458750,18646
2368720,4524
3108680,35907
3148430,57058
1565790,36736
3383390,19621
3003780,48125
3465080,29284
1584150,36778
2149960,58900
2174180,9585
2615090,57386
3068220,20725
1571430,48207
280680,26674
280680,26673
2793070,29592
2259070,317
3356930,20031
2246780,9745
2246780,42445
1780250,50664
3468590,47539
3222200,41549
2237090,41828
2601610,18829
1869630,43479
1883280,56177
3349830,37482
1760220,39050
711350,21688
3116080,29613
3298020,33407
2782910,6203
2782910,18760
2558980,55119
907520,17814
2910950,3069
1874510,27784
2798410,57759
1310860,4237
848120,17982
3000130,34475
2349670,35527
2890630,45704
2720620,31633
2720620,25036
1535040,29573
1264890,12671
1264890,2018
1264890,23917
1234820,39084
1196660,24656
2519310,649
2458840,53131
2363030,59884
1269930,30956
1545240,58347
1545240,46040
3110240,26988
2486670,22617
2657810,15303
3385450,26231
3474530,3438
3404160,55974
2619350,27829
2708010,41811
2708010,11424
2217590,28144
786050,1014
3325410,34034
3114700,52191
2608510,16440
1855200,8514
514510,36052
3293360,59932
1111280,26668
1412870,40819
3386290,55642
2717330,13708
2144510,46755
3484360,15303
1987330,5807
3342680,46386
2343120,6690
3242890,10267
3146930,45132
3450680,21779
1276590,20738
3310560,44066
2929530,46421
3459690,31245
3504940,4986
2826610,38959
3338190,3272
2217880,52748
3148670,25629
1897520,44568
2262750,37587
931590,29351
2317870,51188
3167760,23080
2782460,57627
992240,57213
1850930,11331
1850930,8546
1852180,37846
1850620,38990
3433410,9512
1867490,17164
3421670,24087
3421670,24078
2163430,44556
2163430,30645
2792300,24247
2792300,4200
3459680,22707
1909630,7295
1605240,41461
2782990,51685
2958870,7225
2958870,43162
2385780,5096
2416150,34279
2416150,50507
2416150,50506
2416150,51054
859170,59868
1839360,12225
2456550,36558
3002790,2477
2853540,15303
1886420,45326
3205140,46988
3205140,20229
2798350,33461
2798940,8156
2167930,19692
770890,6261
3324280,43011
959700,13454
1608620,4951
1128670,21129
2588200,44790
2586270,58557
1564310,54779
1564310,2948
2510670,31949
3270330,15264
2865200,908
1941710,59393
2285320,58303
1264240,37882
3306870,10886
3306870,40674
1509530,25527
2930990,56293
1652330,27920
3456550,34092
2957080,12123
2966720,21705
2711770,12745
3036150,26189
3286090,33744
2853640,47539
2558420,52183
2890230,31933
2629470,52493
2783980,26237
2784590,29282
1175180,59115
1856890,51885
2815360,28020
2355290,54821
442230,22768
3484080,5626
1258640,49755
653130,49379
1407570,18137
2656220,45404
2656220,8247
3102240,10138
1313630,51184
3276600,16607
923360,3928
2695420,9143
2780360,15303
1882560,11175
2737430,15221
2737430,15760
2439660,22486
680560,22824
1530580,27260
834210,50767
3361900,2534
1448170,995
3486520,39450
3367060,34062
1494150,37556
963880,11139
1534660,9985
2132620,15945
2260980,49882
2260980,2116
2260980,14724
1921120,6753
2382000,31231
3163620,40394
628650,40060
2003560,6482
2879590,3945
2901160,48395
1253900,15289
2864720,56065
3398180,21149
2667760,15303
3182180,9635
2609200,27620
2580190,44782
2021070,3254
1865360,3515
2946420,24879
1953840,49242
2175530,10823
1627180,21492
2498090,589
2738770,53630
2677950,36234
2239860,10748
2231970,26689
3343700,54758
3170360,3143
1769770,18570
3167130,14707
2958630,26806
3392010,47290
2210180,38279
1128330,9929
3312230,29646
3117950,50178
2812950,33656
3294540,53799
2571160,26231
3164460,57682
1631750,34740
2706650,7623
1260720,14958
2958290,33933
1952310,317
3294220,44727
3542350,19872
3182400,21031
3448790,30506
2437910,35910
2216980,58216
2900440,27066
1264980,50171
574530,8794
2530260,24119
3243920,17172
3250120,38303
1655580,34740
3228290,35733
2250370,6689
1432630,20077
2331750,58063
2868920,29390
2866560,51345
2866560,15421
2866560,14462
2866560,24921
2866560,23876
1872250,36269
1657100,32486
2963730,2123
1865260,6375
1839280,43726
2125430,25975
1300550,29823
1898870,37457
1898870,3640
1499310,48957
2196300,19697
2612270,36660
3460790,1621
1843330,3180
2536500,11673
2975330,49323
1153550,37403
2995220,43709
2810470,6042
2810470,54941
2990760,31377
596050,42841
1565970,27920
3473760,4024
1187190,22461
3202870,39660
1500810,20593
2460120,43726
2245480,20287
1489900,20287
1200870,5003
745280,33721
2965180,21446
1476000,50357
2930500,22942
2499310,1921
3006020,746
3509660,17414
911320,27255
911320,24149
3119180,57367
3508820,16220
461550,22768
1928600,15303
3267500,4671
1398400,47356
3328090,15303
2883260,57859
1622050,13839
1622050,40314
2874500,49907
642570,2247
1479120,57284
3120500,6753
2905600,57859
1656230,27277
1656230,14951
1656230,32930
2450060,40515
2699740,52153
2231280,26474
2671200,52216
1856660,26549
1984040,38986
1984040,1619
1556170,45826
2875270,59835
3501390,56631
965400,49152
1281130,25901
2793930,20651
861510,12726
2160090,57326
2966970,28308
2788060,21236
2370570,45413
2798120,37415
2822330,33766
1473850,30581
2868240,56591
3464560,2902
3464560,3126
3464560,7016
3464560,8044
3464560,22261
3464560,34170
3464560,39789
3464560,44796
3464560,54293
913130,36551
2306050,52600
2306050,59299
2547590,46483
1903830,17953
2204490,52331
3149600,6753
3126650,7437
2009920,10855
2731900,18726
517500,8199
2568040,58596
2824020,55028
2350880,45360
2973480,56455
2971010,16379
2453390,29236
2240690,2199
758140,33244
2413750,10822
1632810,25779
1346280,18017
2523980,27948
3003660,43094
2950040,38183
925290,19384
2961510,39816
3427710,35652
1939570,48671
1404450,46852
3393520,59667
2558820,47076
3079430,29760
1138380,16783
1612500,32051
2432310,33316
3320370,48795
3328230,18929
722200,49917
3001150,57908
3001150,58032
3001150,55948
3001150,57541
3001150,56297
3001150,57308
2177160,10886
2177160,40674
2626380,32627
2342050,26171
904640,36288
3295110,58633
3441320,34030
651940,5871
2525750,56908
2703150,13656
2966530,53964
2223460,3063
1473830,50656
2699500,42199
842350,29980
1752690,10114
3515770,15303
2989670,39063
1955040,14368
1600830,35813
3004230,18578
1230120,52357
1434140,27455
1909280,49043
897970,19119
3148920,16949
1889030,15910
2399070,32209
3142800,30741
2694750,22180
1009850,35046
2128680,58373
2128680,58325
2169000,56891
3081330,53163
3300500,51893
2279350,15303
2228940,18106
2749130,48222
980380,53378
3114090,59844
2635380,39861
3311840,35184
963670,24478
3263510,58077
1933770,44593
1915140,40731
3369120,9220
3193510,5125
2912980,42623
2447330,36573
1096900,19614
1096900,25317
1096900,54173
863670,36400
1544420,15679
1360760,55001
2995700,11990
2645170,56266
2778280,6563
2228310,56011
2467220,15947
1742350,46821
2628960,40924
1937910,22340
1937910,56430
2234160,49666
3290680,25372
847670,29089
2667480,23523
844580,43147
3399590,17850
3001370,34947
2684530,59462
1960000,22844
1850400,36046
3356130,30802
3000990,50700
3220610,42331
1938550,36229
1374590,58914
2782420,37820
1674300,9779
1862250,18284
821870,6272
2226080,39245
2460260,17997
1858070,36801
3117600,37092
1477830,14441
1740870,45126
2149990,48284
2149340,49625
2850270,25522
2157910,40514
2405420,54349
2420530,15303
2806270,10886
3198470,55014
447540,8781
1861340,20305
1231000,27856
2209330,13226
2209330,8214
2703590,50958
1230640,14028
1786110,42582
2659480,30886
1951030,19614
1649420,4729
3004920,56925
1214710,27627
1547310,26712
2242600,34087
2589970,21910
3253040,59073
1464090,32825
2344800,23970
2481790,15303
3434240,59015
1178390,49732
2924110,10365
2129560,32904
1756080,28058
1868650,5579
1548920,50718
2375470,15758
1583870,10551
1838780,19784
1227150,923
1482090,41142
1414640,15662
3118900,12307
3316800,47046
2876970,19392
685330,54017
1942490,32116
2692580,43797
1237460,47508
2026630,47598
2929410,10926
2636490,46955
2791610,58265
2558120,53977
2941010,22734
3463560,29095
1909760,33480
377000,22768
3003130,33768
2945200,31209
2683320,32664
2581810,38915
1754350,28639
3167950,29109
2477590,40896
1746640,58873
2929200,51055
2396350,21309
2998050,7143
2998050,19584
2998050,7119
2998050,24838
2998050,3806
2998050,1559
2299700,55685
2909990,30886
2587040,55971
1957750,9492
2226920,19266
3432960,54189
1737840,4074
2526070,27134
2366070,53563
2349920,4409
2136480,7368
2905700,11186
3262490,54042
3378250,38868
1201530,56405
3474360,57398
3383240,33156
1967460,50266
2329250,26256
2329250,47399
1950520,55349
3522660,24837
3537530,41482
3352970,3063
1143870,22244
3447820,17300
2891090,52265
2128870,20883
2128870,19677
2128870,27861
2128870,34012
3362140,32309
2370110,10886
2370110,40674
1616190,14132
1365700,36068
1592810,43948
3160300,16260
2566200,5883
2566200,43182
2724520,7697
1383780,55361
2979680,30579
2729370,44336
2729370,1271
698600,15876
1602770,31568
2640420,49217
2375810,17831
272920,55774
3188840,38915
3119240,43112
3428180,59637
869510,11715
2206930,2705
773910,27949
1891130,25944
823320,37070
1593420,15179
3374670,20743
2445820,45187
1602140,15469
1961870,10886
1961870,40674
1591660,59679
1938380,2401
2051220,29581
3158110,12995
1896870,36660
1896870,57022
2335830,37976
1777210,19746
2875980,29964
1609710,11193
3439580,55901
1517610,23169
2910760,33715
3393800,56085
2416480,58592
2891610,17904
2875920,10822
2520670,46150
2612420,3628
2332050,20911
1265280,13937
3210670,15303
2858360,31377
845170,51256
2799190,38960
2350660,27089
1433310,23768
1886670,1485
1243310,30256
1243310,13567
784890,53165
3266470,15303
1614870,21258
3398890,16297
2946280,58009
1527250,23494
2232790,15303
3135890,52796
2218290,10886
2218290,40674
2051650,36893
2051650,12010
2051650,17255
2256860,51163
1177940,19734
3372010,50600
755290,10877
2687500,53325
2247490,5733
2197930,41700
2138990,56642
2520250,57593
2937820,58630
2374430,26390
2734850,35094
3146390,25392
3299520,53929
2678130,33762
2933400,47751
2709810,32894
1992160,53664
2336340,54074
3284760,80
1958120,24570
3419870,4482
2401920,10583
3383380,43783
3123520,10886
3123520,40674
1130440,4909
1790810,43331
3444870,3489
3203300,2729
3510650,36098
1264590,49358
1936840,42067
3428100,58216
1953870,23298
2888290,34577
2357090,22211
1757960,28539
3379610,9300
3379610,9240
1378380,13642
2889490,42774
3154920,6893
3154920,49119
1446200,37174
3247050,6823
2122860,4472
2838520,30760
3165620,38951
1474580,6764
2403730,2602
1375520,24732
3199570,2122
1788220,10719
3394890,23753
3393700,217
3275890,13080
2911580,8892
2935930,24110
2343730,18106
1162310,38036
3502030,40072
3535310,26910
2695030,58370
2946870,15303
2175610,47166
2141900,33956
1179910,6280
1179910,25631
3277370,8493
2693320,10332
3432050,14734
748520,51651
2352190,18101
3171780,42201
1158040,33527
3355950,58387
3313140,15821
2347930,15172
2327700,34413
3271490,52058
1364390,21518
1584430,9408
2713250,410
2357070,22211
918550,21108
3504770,36003
3318010,9261
1749940,38967
2673430,43677
1902280,43897
789980,34846
2334620,10822
3443670,51408
2952520,31693
1918320,21864
699570,34249
1552270,34995
2154640,8804
2154640,15209
2154640,36728
2154640,17275
2154640,25794
2624980,33129
2549440,49760
2888730,26823
2927580,53621
3461220,53738
3430140,36415
2736440,43147
908920,22154
446570,32727
3272830,23720
3272830,24408
2359070,34148
2716730,5346
1229510,21580
2948040,15303
2679220,8738
2679220,54940
3356290,45062
3306300,9530
566800,24913
588140,12168
2489110,44053
2489110,23116
2781220,26490
2781220,41114
2386700,228
3135870,8042
3135870,23921
3135870,48954
3135870,54539
3408290,22315
2890550,35624
2339980,14196
1198570,48367
3262210,11962
1460100,45174
1941430,33437
3411840,33104
1945720,16285
2963930,4998
3477960,27398
2379650,55889
2339780,37312
1217110,47711
3420140,10855
2641480,22211
3253340,42397
2212970,13162
2848100,46521
2494710,44282
2668130,6757
2906140,9982
2162870,22766
2528610,52610
3321700,13163
3409680,38763
1944020,57663
1269400,23768
2879750,15589
2013270,58709
2013270,55952
3402560,26231
2017590,39103
2017590,58439
2803590,34569
3184780,14979
3365090,26613
1362290,48070
1764940,25991
2348190,30852
3194910,14979
406060,22768
3439670,27957
2865060,44277
1860930,7762
2580310,44839
2666220,43237
3408500,13160
1381130,20362
2823480,12175
1790760,28701
2818600,45950
1592560,12500
1327030,12224
848150,8612
2051880,15303
3469500,20040
3356860,47539
2364920,33210
2364920,39669
2545310,58448
3290020,43367
2979510,25958
3293640,49916
1587660,20256
3369050,31749
1861040,59989
2454620,58815
1495240,184
3260730,44871
2918190,15365
1580510,53093
2220340,6111
2463490,38074
2567390,34237
2363510,32580
1779270,42902
3247540,20986
2399100,53757
2399100,58616
2794970,35464
2934550,43447
463120,15084
1448130,995
1594660,498
1594660,52373
1264610,59805
1375220,30322
3207820,48763
2690050,25534
3316860,32921
3377010,3322
699370,844
1892510,50010
2137800,30659
2450530,15303
2983810,41396
2969240,47922
2816750,47256
2542370,7490
2227840,2077
1372260,24524
2712630,6676
1460710,4159
1398950,15075
2120850,7504
2825030,866
1465010,29220
2566310,22527
1631190,18826
2878170,15303
2968310,49688
2250960,48712
2858270,3310
2850680,10822
1173130,7837
1640000,3383
3426550,30020
3398990,50226
815170,29204
2857680,38960
1635720,33930
1493570,10075
769600,50110
3473330,59875
3286330,36151
1421350,23074
2250560,1292
2669080,53669
3059790,46017
3137070,58779
1462560,31420
1462560,36759
2651630,20652
3035530,42270
1174050,54472
1384970,12321
2418020,6317
1482790,48702
2883700,48712
2783860,42525
2376690,6683
2860300,59044
2396910,8973
3301500,44763
2364140,32868
1181820,36577
716130,33713
3275620,26231
1123640,39025
1270020,34512
1158740,4482
2700280,39374
1767910,14132
2687370,13667
2640380,48002
1126020,42663
767550,5596
3341950,56381
1757430,45325
2729710,15319
2190280,10822
2599000,34868
2484970,27385
2865250,45035
2026150,54838
3207920,38362
2659580,5294
1965090,43440
2441300,10822
2003970,40393
2398220,55192
2543220,55566
3290070,5841
703100,471
2024030,21824
3458300,43627
1785020,3083
2884640,24387
2519900,57757
1138800,51065
1195250,33086
3225610,3696
2938210,41122
2938210,59873
3193830,58215
3193830,55541
2913300,7911
3356950,20031
3361090,43986
3182230,40988
2932740,25926
3114140,39060
1459580,9912
2643080,4744
1323080,3505
2336230,43089
3489130,1585
1539180,55003
1527420,37008
3394930,58875
3446020,5410
2371850,7273
682130,40859
2988390,28975
2653380,16484
3128470,19794
3182280,14156
2541370,19771
2727420,38307
3270320,21265
3227280,32994
1765720,11493
3207510,39804
2214130,6331
3255660,48793
2660370,15303
3159920,19567
3286280,52482
2411950,19788
2938060,54785
3325750,42733
3478420,21144
2860670,46844
1755610,30910
3499530,30458
2987680,24828
1202880,48804
711310,8932
1542430,47256
2710790,41745
1523690,56201
2874180,33656
2676750,19864
2676750,31322
2676750,4267
2676750,16112
1415300,36252
2249580,59899
2052940,1980
2705990,37319
3147170,35728
1994170,33352
2606200,59998
2382190,689
667580,43148
2199630,55049
2355530,10026
1965870,55050
2732910,58278
2667300,4692
2569520,22934
2862070,32994
3271530,24641
379660,8021
2944290,5439
2930700,57106
2222890,2605
2410500,45029
2212750,25052
2837980,36668
1186760,14876
831350,7436
3459140,35672
372980,10145
2342480,28687
3315670,16349
3315670,32456
3315670,9133
3315670,15268
3315670,39677
3315670,17339
3315670,10947
3315670,18144
2495040,39168
2495040,42028
2001830,10484
2597340,14202
2822630,36632
3188470,56917
2443870,28277
2567750,39158
2218300,10886
2218300,40674
3273640,55287
1748070,34146
3412990,9058
2385390,58597
3209730,59901
2335780,16003
1783770,8388
1727040,38413
2896040,50801
2054420,36326
1492810,19635
2402270,32580
2375650,31118
1745340,52266
3327150,15303
1178690,43913
3301060,56206
729680,21923
576640,3828
732440,34955
2724450,52279
2925330,55236
1957700,19309
2736430,43147
2406990,52972
2890520,11754
2851660,7098
3336170,30738
3189070,55409
2923660,55656
3094280,54918
735680,28935
2380930,9695
3217820,19977
3119460,23549
2633300,32785
573280,17525
1146590,11897
3256560,13163
3501890,56631
3133740,16146
1431370,52400
2788440,19614
2477870,4455
2466700,33569
3497350,39809
2650030,39791
2139520,57957
2139520,44827
1957340,16127
2878400,11892
2358800,43102
2736930,30578
757500,15064
757500,21638
3478440,21144
3196980,55012
3335890,55146
2173350,4847
2797740,53578
2143280,10225
1389580,47332
2368670,3417
949090,12377
3294670,26231
2253650,59638
2842210,19339
3326690,46936
1787110,40710
3001810,41898
3382900,7790
1953240,10387
1512780,58344
1190370,44320
1024120,17394
676540,35470
3221760,41593
3381760,25410
930150,29145
2597370,14202
807690,6628
1965320,14047
3120910,47282
3120910,53278
2675660,15303
2224470,7909
2125230,44264
2689970,6644
1326650,11323
2881760,38448
3452370,26357
3255310,1279
602180,52033
3328530,20261
3368850,50199
3189930,34991
3164370,19436
1408000,52682
2369100,6753
2008260,4736
2115880,10053
3285780,35215
1385910,32679
2151770,34188
1447430,38854
3437650,57655
2686720,10886
2686720,40674
2628080,10886
2628080,40674
2640800,20300
3306170,14712
1159340,39548
2865160,46955
1166510,25901
2411620,48313
2620310,56123
2781490,29840
3451030,27787
2422880,33398
2671990,38032
1790690,19093
2154950,6156
2406220,24388
2006490,46767
552940,42162
2681050,11359
3453400,30296
1999570,1806
3360330,59677
2056780,22959
2342320,35746
2626890,1804
2626890,13307
3199200,7053
1963440,47256
3178760,51449
951070,44773
2251500,8022
2625030,55465
2518670,57005
3484510,15173
2628850,1195
2681770,58041
1937130,28534
3504240,1420
2396670,17025
2884270,42623
3426200,56631
2860850,35648
3393040,28371
898500,52421
2699870,44129
2633550,22746
2841300,21398
2187060,7775
1755130,28809
2363370,36203
2377100,55784
2678660,43985
3443560,22317
1179690,52312
2406060,40835
2194070,10831
2523430,12386
3260900,15303
2230500,22829
2383880,36158
3427730,14343
1973850,22004
3444180,30435
3256880,11635
1171640,1224
2399180,45162
2985470,19262
